Time - Plot 0,Amplitude - Plot 0
21:16.714526,-2.48605
21:16.724824,-2.28681
21:16.782150,-1.33712
21:16.791383,-1.61278
21:16.800397,-1.80292
21:16.810618,-2.24917
21:16.819625,-2.61689
21:16.830397,-3.50973
21:16.887354,-5.93895
21:16.897413,-6.94105
21:16.906100,-7.02434
21:16.916918,-7.62299
21:16.925929,-7.42168
21:16.983879,-9.63387
21:16.992484,-9.49591
21:17.002506,-9.82684
21:17.011666,-9.87105
21:17.020648,-10.0103
21:17.031614,-9.83532
21:17.088861,-9.7167
21:17.097386,-9.4385
21:17.107655,-9.58169
21:17.116692,-9.85459
21:17.126236,-9.36794
